scene,method,t,feature,q,measure,x,center,width,order
summary_only,RA-MTM,4,1,56.554347826086946,92,51.287652597474036,49.90765259747404,5.52,"(0, 1, 2, 3)"
summary_only,RA-MTM,4,2,49.05882352941177,85,54.44265259747404,55.717652597474036,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,4,3,82.17671232876712,73,83.44842788903259,83.44840116260234,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,5,0,25.145833333333332,84,23.751033997213582,23.751033086660335,5.04,"(0, 1, 2, 3)"
summary_only,RA-MTM,5,1,56.473684210526315,95,51.232322607742546,49.80732260774254,5.7,"(0, 1, 2, 3)"
summary_only,RA-MTM,5,2,49.05882352941177,85,54.43232260774255,55.70732260774255,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,5,3,82.17671232876712,73,83.4393756937767,83.43936633286839,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,6,0,24.861046511627915,86,23.45990875767667,23.459908757676683,5.16,"(0, 1, 2, 3)"
summary_only,RA-MTM,6,1,56.375,98,51.16830083742603,49.69830083742603,5.88,"(0, 1, 2, 3)"
summary_only,RA-MTM,6,2,49.05882352941177,85,54.413300837426036,55.688300837426034,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,6,3,82.17671232876712,73,83.43007243851743,83.4300724385031,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,7,0,24.580113636363638,88,23.17484253232591,23.174842532325915,5.279999999999999,"(0, 1, 2, 3)"
summary_only,RA-MTM,7,1,56.33838383838384,99,51.146099957070454,49.661099957070455,5.9399999999999995,"(0, 1, 2, 3)"
summary_only,RA-MTM,7,2,49.05882352941177,85,54.40609995707045,55.68109995707045,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,7,3,82.17671232876712,73,83.42699105348066,83.42699105347934,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,8,0,24.302777777777777,90,22.89267041462075,22.89267041462076,5.3999999999999995,"(0, 1, 2, 3)"
summary_only,RA-MTM,8,1,56.74270833333333,96,51.373040135532385,49.93304013553239,5.76,"(0, 1, 2, 3)"
summary_only,RA-MTM,8,2,49.05882352941177,85,54.58804013553239,55.86304013553239,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,8,3,82.17671232876712,73,83.42727133923567,83.42727133923414,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,9,0,24.165384615384617,91,22.752090363276537,22.75209036602584,5.46,"(0, 1, 2, 3)"
summary_only,RA-MTM,9,1,57.002659574468076,94,51.519544782620535,50.10954478262054,5.64,"(0, 1, 2, 3)"
summary_only,RA-MTM,9,2,49.05882352941177,85,54.70454478262054,55.979544782620536,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,9,3,82.17671232876712,73,83.42739774604064,83.42739709187101,4.38,"(0, 1, 2, 3)"
summary_only,RA-MTM,10,0,23.893010752688173,93,22.475405640261485,22.47540672071712,5.58,"(0, 1, 2, 3)"
summary_only,RA-MTM,10,1,57.25434782608696,92,51.662228132579315,50.28222813257931,5.52,"(0, 1, 2, 3)"
summary_only,RA-MTM,10,2,49.05882352941177,85,54.81722813257932,56.092228132579315,5.1,"(0, 1, 2, 3)"
summary_only,RA-MTM,10,3,82.17671232876712,73,83.42803103702508,83.42803070019295,4.38,"(0, 1, 2, 3)"
